mode,load_profile_name,bridge_type,k,issue_time,scenario_id,scenario_weight,medoid_type,raw_scenario_id
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-13 23:00:00,0,0.032,high_netload_tail,439
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-13 23:00:00,1,0.014,low_pv_shortfall_tail,230
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-13 23:00:00,2,0.002,dct_risk_tail,126
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-13 23:00:00,3,0.848,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-13 23:00:00,4,0.104,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 00:00:00,0,0.046,high_netload_tail,428
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 00:00:00,1,0.032,low_pv_shortfall_tail,497
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 00:00:00,2,0.04,dct_risk_tail,448
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 00:00:00,3,0.242,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 00:00:00,4,0.64,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 01:00:00,0,0.042,high_netload_tail,479
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 01:00:00,1,0.022,low_pv_shortfall_tail,5
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 01:00:00,2,0.03,dct_risk_tail,75
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 01:00:00,3,0.654,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 01:00:00,4,0.252,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 02:00:00,0,0.048,high_netload_tail,408
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 02:00:00,1,0.048,low_pv_shortfall_tail,210
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 02:00:00,2,0.03,dct_risk_tail,190
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 02:00:00,3,0.592,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 02:00:00,4,0.282,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 03:00:00,0,0.026,high_netload_tail,483
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 03:00:00,1,0.108,low_pv_shortfall_tail,215
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 03:00:00,2,0.056,dct_risk_tail,57
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 03:00:00,3,0.448,typical,29
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 03:00:00,4,0.362,typical,18
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 04:00:00,0,0.04,high_netload_tail,290
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 04:00:00,1,0.084,low_pv_shortfall_tail,27
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 04:00:00,2,0.048,dct_risk_tail,214
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 04:00:00,3,0.35,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 04:00:00,4,0.478,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 05:00:00,0,0.052,high_netload_tail,294
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 05:00:00,1,0.062,low_pv_shortfall_tail,355
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 05:00:00,2,0.034,dct_risk_tail,475
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 05:00:00,3,0.276,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 05:00:00,4,0.576,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 06:00:00,0,0.038,high_netload_tail,437
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 06:00:00,1,0.052,low_pv_shortfall_tail,178
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 06:00:00,2,0.014,dct_risk_tail,27
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 06:00:00,3,0.196,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 06:00:00,4,0.7,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 07:00:00,0,0.048,high_netload_tail,13
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 07:00:00,1,0.052,low_pv_shortfall_tail,61
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 07:00:00,2,0.026,dct_risk_tail,98
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 07:00:00,3,0.224,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 07:00:00,4,0.65,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 08:00:00,0,0.052,high_netload_tail,468
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 08:00:00,1,0.084,low_pv_shortfall_tail,101
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 08:00:00,2,0.06,dct_risk_tail,90
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 08:00:00,3,0.188,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 08:00:00,4,0.616,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 09:00:00,0,0.146,high_netload_tail,1
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 09:00:00,1,0.122,low_pv_shortfall_tail,135
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 09:00:00,2,0.026,dct_risk_tail,222
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 09:00:00,3,0.49,typical,473
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 09:00:00,4,0.216,typical,76
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 10:00:00,0,0.262,high_netload_tail,29
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 10:00:00,1,0.036,low_pv_shortfall_tail,82
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 10:00:00,2,0.03,dct_risk_tail,269
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 10:00:00,3,0.52,typical,66
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 10:00:00,4,0.152,typical,27
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 11:00:00,0,0.176,high_netload_tail,28
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 11:00:00,1,0.008,low_pv_shortfall_tail,277
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 11:00:00,2,0.146,dct_risk_tail,353
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 11:00:00,3,0.404,typical,111
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 11:00:00,4,0.266,typical,418
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 12:00:00,0,0.038,high_netload_tail,235
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 12:00:00,1,0.07,low_pv_shortfall_tail,257
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 12:00:00,2,0.058,dct_risk_tail,102
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 12:00:00,3,0.382,typical,295
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 12:00:00,4,0.452,typical,121
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 13:00:00,0,0.038,high_netload_tail,2
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 13:00:00,1,0.052,low_pv_shortfall_tail,133
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 13:00:00,2,0.006,dct_risk_tail,76
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 13:00:00,3,0.602,typical,485
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 13:00:00,4,0.302,typical,456
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 14:00:00,0,0.126,high_netload_tail,3
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 14:00:00,1,0.042,low_pv_shortfall_tail,278
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 14:00:00,2,0.032,dct_risk_tail,276
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 14:00:00,3,0.55,typical,96
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 14:00:00,4,0.25,typical,268
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 15:00:00,0,0.224,high_netload_tail,163
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 15:00:00,1,0.014,low_pv_shortfall_tail,40
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 15:00:00,2,0.032,dct_risk_tail,461
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 15:00:00,3,0.61,typical,394
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 15:00:00,4,0.12,typical,366
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 16:00:00,0,0.206,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 16:00:00,1,0.06,low_pv_shortfall_tail,232
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 16:00:00,2,0.06,dct_risk_tail,480
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 16:00:00,3,0.382,typical,113
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 16:00:00,4,0.292,typical,332
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 17:00:00,0,0.336,high_netload_tail,27
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 17:00:00,1,0.006,low_pv_shortfall_tail,168
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 17:00:00,2,0.022,dct_risk_tail,289
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 17:00:00,3,0.526,typical,195
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 17:00:00,4,0.11,typical,442
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 18:00:00,0,0.176,high_netload_tail,19
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 18:00:00,1,0.038,low_pv_shortfall_tail,99
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 18:00:00,2,0.042,dct_risk_tail,175
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 18:00:00,3,0.504,typical,27
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 18:00:00,4,0.24,typical,258
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 19:00:00,0,0.11,high_netload_tail,25
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 19:00:00,1,0.002,low_pv_shortfall_tail,455
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 19:00:00,2,0.038,dct_risk_tail,377
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 19:00:00,3,0.662,typical,34
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 19:00:00,4,0.188,typical,466
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 20:00:00,0,0.17,high_netload_tail,472
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 20:00:00,1,0.048,low_pv_shortfall_tail,148
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 20:00:00,2,0.022,dct_risk_tail,464
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 20:00:00,3,0.498,typical,356
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 20:00:00,4,0.262,typical,224
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 21:00:00,0,0.096,high_netload_tail,84
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 21:00:00,1,0.024,low_pv_shortfall_tail,144
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 21:00:00,2,0.076,dct_risk_tail,216
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 21:00:00,3,0.548,typical,153
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 21:00:00,4,0.256,typical,404
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 22:00:00,0,0.334,high_netload_tail,29
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 22:00:00,1,0.002,low_pv_shortfall_tail,412
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 22:00:00,2,0.02,dct_risk_tail,49
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 22:00:00,3,0.56,typical,434
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 22:00:00,4,0.084,typical,265
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 23:00:00,0,0.118,high_netload_tail,22
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 23:00:00,1,0.018,low_pv_shortfall_tail,290
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 23:00:00,2,0.008,dct_risk_tail,413
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 23:00:00,3,0.392,typical,121
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-14 23:00:00,4,0.464,typical,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 00:00:00,0,0.094,high_netload_tail,223
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 00:00:00,1,0.012,low_pv_shortfall_tail,194
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 00:00:00,2,0.064,dct_risk_tail,128
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 00:00:00,3,0.534,typical,150
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 00:00:00,4,0.296,typical,336
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 01:00:00,0,0.108,high_netload_tail,3
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 01:00:00,1,0.018,low_pv_shortfall_tail,398
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 01:00:00,2,0.068,dct_risk_tail,396
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 01:00:00,3,0.556,typical,273
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 01:00:00,4,0.25,typical,174
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 02:00:00,0,0.054,high_netload_tail,170
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 02:00:00,1,0.034,low_pv_shortfall_tail,224
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 02:00:00,2,0.024,dct_risk_tail,156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 02:00:00,3,0.428,typical,78
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 02:00:00,4,0.46,typical,386
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 03:00:00,0,0.194,high_netload_tail,20
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 03:00:00,1,0.042,low_pv_shortfall_tail,324
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 03:00:00,2,0.026,dct_risk_tail,365
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 03:00:00,3,0.642,typical,152
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 03:00:00,4,0.096,typical,483
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 04:00:00,0,0.198,high_netload_tail,24
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 04:00:00,1,0.02,low_pv_shortfall_tail,48
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 04:00:00,2,0.022,dct_risk_tail,282
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 04:00:00,3,0.626,typical,244
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 04:00:00,4,0.134,typical,479
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 05:00:00,0,0.256,high_netload_tail,34
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 05:00:00,1,0.01,low_pv_shortfall_tail,8
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 05:00:00,2,0.044,dct_risk_tail,398
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 05:00:00,3,0.49,typical,40
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 05:00:00,4,0.2,typical,455
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 06:00:00,0,0.184,high_netload_tail,25
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 06:00:00,1,0.006,low_pv_shortfall_tail,17
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 06:00:00,2,0.014,dct_risk_tail,352
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 06:00:00,3,0.104,typical,333
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 06:00:00,4,0.692,typical,1
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 07:00:00,0,0.226,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 07:00:00,1,0.01,low_pv_shortfall_tail,91
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 07:00:00,2,0.012,dct_risk_tail,178
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 07:00:00,3,0.694,typical,216
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 07:00:00,4,0.058,typical,456
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 08:00:00,0,0.058,high_netload_tail,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 08:00:00,1,0.028,low_pv_shortfall_tail,243
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 08:00:00,2,0.018,dct_risk_tail,267
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 08:00:00,3,0.526,typical,389
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 08:00:00,4,0.37,typical,277
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 09:00:00,0,0.064,high_netload_tail,43
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 09:00:00,1,0.098,low_pv_shortfall_tail,323
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 09:00:00,2,0.044,dct_risk_tail,150
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 09:00:00,3,0.554,typical,361
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 09:00:00,4,0.24,typical,271
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 10:00:00,0,0.054,high_netload_tail,19
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 10:00:00,1,0.004,low_pv_shortfall_tail,37
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 10:00:00,2,0.014,dct_risk_tail,441
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 10:00:00,3,0.668,typical,314
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 10:00:00,4,0.26,typical,133
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 11:00:00,0,0.2,high_netload_tail,173
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 11:00:00,1,0.006,low_pv_shortfall_tail,322
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 11:00:00,2,0.014,dct_risk_tail,124
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 11:00:00,3,0.582,typical,118
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 11:00:00,4,0.198,typical,91
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 12:00:00,0,0.146,high_netload_tail,211
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 12:00:00,1,0.022,low_pv_shortfall_tail,392
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 12:00:00,2,0.04,dct_risk_tail,278
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 12:00:00,3,0.56,typical,277
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 12:00:00,4,0.232,typical,17
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 13:00:00,0,0.16,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 13:00:00,1,0.09,low_pv_shortfall_tail,156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 13:00:00,2,0.03,dct_risk_tail,108
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 13:00:00,3,0.166,typical,160
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 13:00:00,4,0.554,typical,247
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 14:00:00,0,0.228,high_netload_tail,30
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 14:00:00,1,0.012,low_pv_shortfall_tail,448
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 14:00:00,2,0.008,dct_risk_tail,254
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 14:00:00,3,0.156,typical,23
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 14:00:00,4,0.596,typical,142
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 15:00:00,0,0.068,high_netload_tail,450
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 15:00:00,1,0.032,low_pv_shortfall_tail,119
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 15:00:00,2,0.02,dct_risk_tail,393
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 15:00:00,3,0.36,typical,139
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 15:00:00,4,0.52,typical,296
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 16:00:00,0,0.06,high_netload_tail,497
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 16:00:00,1,0.018,low_pv_shortfall_tail,318
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 16:00:00,2,0.02,dct_risk_tail,364
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 16:00:00,3,0.586,typical,147
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 16:00:00,4,0.316,typical,492
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 17:00:00,0,0.228,high_netload_tail,31
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 17:00:00,1,0.096,low_pv_shortfall_tail,84
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 17:00:00,2,0.072,dct_risk_tail,114
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 17:00:00,3,0.474,typical,348
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 17:00:00,4,0.13,typical,424
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 18:00:00,0,0.166,high_netload_tail,143
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 18:00:00,1,0.05,low_pv_shortfall_tail,195
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 18:00:00,2,0.014,dct_risk_tail,201
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 18:00:00,3,0.568,typical,265
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 18:00:00,4,0.202,typical,3
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 19:00:00,0,0.158,high_netload_tail,462
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 19:00:00,1,0.006,low_pv_shortfall_tail,239
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 19:00:00,2,0.056,dct_risk_tail,390
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 19:00:00,3,0.054,typical,484
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 19:00:00,4,0.726,typical,1
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 20:00:00,0,0.066,high_netload_tail,2
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 20:00:00,1,0.012,low_pv_shortfall_tail,345
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 20:00:00,2,0.03,dct_risk_tail,69
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 20:00:00,3,0.11,typical,156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 20:00:00,4,0.782,typical,162
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 21:00:00,0,0.004,high_netload_tail,203
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 21:00:00,1,0.006,low_pv_shortfall_tail,130
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 21:00:00,2,0.114,dct_risk_tail,354
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 21:00:00,3,0.466,typical,483
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-09-15 21:00:00,4,0.41,typical,18
